,label_id,free_text
21074,hate,pt não haddadnão partido dos trabalhadores nunca mais brasilcombolsonaro ele sim bolsonaro presidente votobolsonaro  bolsonaro fora partido dos trabalhadores
21075,hate, macunaimaz  tsejusbr  jair bolsonaro qualquer coisa abaixo de 65  pró bolsonaro é fraude partido dos trabalhadores nunca mais
21076,hate, folha fake news data fake ninguém acredita nesse lixo partido dos trabalhadores nunca mais
21077,hate,andradejaera e o partido dos trabalhadores nunca mais também que consigamos desmontar a máquina montada por eles
21078,hate,partido dos trabalhadores nunca mais corruptos elesnão elanão nem vem que nao tem pt ptralhas
21079,hate,nem vem que nao tem pt partido dos trabalhadores nunca mais bolsonaro presidente eleito
21080,hate, gleisi teus dias estão contados partido dos trabalhadores nunca mais
21081,hate,nosso faixa preta  jair bolsonaro o brasil vai mudar muda Brasil partido dos trabalhadores nunca mais joicehasselmann bolsonaro bolsodoria
21082,hate,exclusivo  palocci delata lula pelo sítio em atibaia  
21083,hate, e milhões de desempregados o legado do partido dos trabalhadores partido dos trabalhadores nunca mais
21084,hate,nem vem que nao tem pt partido dos trabalhadores nunca mais
21085,hate,vamos desenhar para estes esquerdopatas partido dos trabalhadores nunca mais jair bolsonaro
21086,hate,agora eu entendi qual é o problema  essenão eleições  haddadnão partido dos trabalhadores nunca mais nemvemquenãotempt
21087,hate,tião macalé   ih nojento tcham via  youtube para voce  antunes_arnaldo partido dos trabalhadores nunca mais
21088,hate,nem vem que nao tem pt bolsonaro presidente partido dos trabalhadores nunca mais
21089,hate,fico pensando em quantos votos ele não roubou com essa estratégia sórdida partido dos trabalhadores nunca mais
21090,hate,  processado por enriquecimento ilícito mais dezenas de processos corrupto canalha partido dos trabalhadores nunca mais
21091,hate,partido dos trabalhadores nunca mais essa esquerda não presta são lixosss
21092,hate, claudioedantas vai virar marmitadebandido partido dos trabalhadores nunca mais
21093,hate,dilma haddad tem certeza que quer este estrupício de volta partido dos trabalhadores nunca mais
21094,hate,dilma haddad tem certeza que quer este estrupício de volta partido dos trabalhadores nunca mais
21095,hate,dilma temer tem certeza que quer este estrupício de volta partido dos trabalhadores nunca mais
21096,hate,dilma temer haddad tem certeza que quer estes estrupícios de volta partido dos trabalhadores nunca mais
21097,hate,lula haddad tem certeza que quer este estrupício de volta partido dos trabalhadores nunca mais
21098,hate,dilma haddad tem certeza que quer este estrupício de volta partido dos trabalhadores nunca mais
21099,hate,dilma haddad tem certeza que quer este estrupício de volta partido dos trabalhadores nunca mais
21100,hate,verdadeiro bolsonaro dia28e7 mentiroso haddadcorrupt haddadcorrupt32processis fora partido dos trabalhadores partido dos trabalhadores nunca mais lula ladrão
21101,hate,partido dos trabalhadores nunca mais em guaxupé minas gerais brazil
21102,hate, roxmo  odiodobem2  lsentoes mesmo minuto só pode ser o mesmo sistema fuckthesistem pt não partido dos trabalhadores nunca mais
21103,hate,boa sexta feira rapaziada e domingo é  na cabeça partido dos trabalhadores nunca mais
21104,hate, lobaoeletrico  opovoonline tchau queridos partido dos trabalhadores nunca mais pt não
21105,hate,estamos na rua pela democracia partido dos trabalhadores nunca mais bolsonaro presidente
21106,hate,fora partido dos trabalhadores elesnão elanão partido dos trabalhadores nunca mais corruptos
21107,hate,fora partido dos trabalhadores elesnão elanão partido dos trabalhadores nunca mais corruptos nãoadoutrinação chegadehipocrisia
21108,hate,só se for essa virada partido dos trabalhadores nunca mais
21109,hate,exorcismo em parte final partido dos trabalhadores nunca mais
21110,hate,quem é o ditador aquele que não quer a liberdade de expressão nãoaceitaremosfraude partido dos trabalhadores nunca mais
21111,hate,partido dos trabalhadores nunca mais haddad não
21112,hate,perfis estrangeiros no twitter atuaram para influenciar eleições no brasil via  poder360
21113,hate,partido dos trabalhadores nunca mais em rio de janeiro rio de janeiro
21114,hate,olha miltão a diferença é que uma nós queremos é a outra não partido dos trabalhadores nunca mais
21115,hate,nordeste é bolsonaro presidente eleito partido dos trabalhadores nunca mais
21116,hate,partido dos trabalhadores nunca mais em fortaleza brazil
21117,hate,por que não fez isso antes pt não partido dos trabalhadores nunca mais lula na cadeia
21118,hate,pt não partido dos trabalhadores nunca mais porumbrasilsempt chegadeorcrim em em olaria
21119,hate,partido dos trabalhadores nunca mais pt não
21120,hate,nordeste é bolsonaro presidente eleito nãoaceitaremosfraude cagueiprodatafolha pt não partido dos trabalhadores nunca mais
21121,hate,partido dos trabalhadores nunca mais 
21122,hate,pt não partido dos trabalhadores nunca mais chegadeinaptos chegadepopulismo chegadementecaptos porumbrasilsempt em em olaria
21123,hate,que tem a cara de pau de falar em democracia   partido dos trabalhadores nunca mais
21124,hate, somos todos bolsonaro brasilacimadetudo deusacimadetodos mulherescombolsonaro
21125,hate,nordeste é 7 bolsonaro presidente eleito não aceitaremos fraude pt não partido dos trabalhadores nunca mais caguei pro datafolha
21126,hate,pt não partido dos trabalhadores nunca mais chegadeorcrim chegadecorruptos chegadevigarice porumbrasilsempt em em olaria
21127,hate,recordtv repudia ataques políticos contra a emissora e o r7 via  portalr7
21128,hate,bolsonaro presidente eleito partido dos trabalhadores nunca mais
21129,hate,relevar é o cúmulo da cara de pau pt não partido dos trabalhadores nunca mais
21130,hate,jair bolsonaro em paraíba
21131,hate,tchau querido partido dos trabalhadores nunca mais
21132,hate,partido dos trabalhadores nunca mais em fortaleza brazil
21133,hate,pt não em esfiharia
21134,hate,só bandidagem partido dos trabalhadores nunca mais
21135,hate,partido dos trabalhadores nunca mais pt não
21136,hate,ptéperdatotal em zumbi do pacheco
21137,hate,nordeste é nãoaceitaremosfraude bolsonaro presidente eleito cagueiproibope cagueiprodatafolha partido dos trabalhadores nunca mais pqnaofezantes
21138,hate,partido dos trabalhadores nunca mais pt não
21139,hate,  partido dos trabalhadores nunca mais pt não
21140,hate, eu tb até pago para falar desta quadrilhalulatapresobabaca partido dos trabalhadores nunca mais
21141,hate,está logo ali  dobrando a esquina  o suspense está quase acabando  essenão eleições  haddadnão partido dos trabalhadores nunca mais
21142,hate,bora lá bolsonaro eufaçocampanhadegraçaparaobolsonaro brasilmostreasuacara 7bolsonaro acredito partido dos trabalhadores nunca mais
21143,hate, roxmo pessoas que eu achava que tinham um pouco de inteligência nossa estou beje partido dos trabalhadores nunca mais
21144,hate,pt não partido dos trabalhadores nunca mais
21145,hate,nem o ladrão luis inácio lula da silva que apodreça na cadeia
21146,hate,  não toleraremos fraude o gigante acordou partido dos trabalhadores nunca mais ô babaca
21147,hate,   jair bolsonaro    augustosnunes  blogdopim lagrimasdepetistas partido dos trabalhadores nunca mais pt não chora petista lula na cadeia lulatapresoseubabaca
21148,hate,  corrupção não é erro é falta de caráter partido dos trabalhadores nunca mais
21149,hate, bolsonaro presidente eleito amigo vamos para cima partido dos trabalhadores nunca mais
21150,hate,neste domingo 28 é jair bolsonaro para presidente partido dos trabalhadores nunca mais  bolsonaro presidente
21151,hate,partido dos trabalhadores nunca mais em rio de janeiro rio de janeiro
21152,hate,  quem mente é voce espalhando fake news toda hora canalhaddad partido dos trabalhadores nunca mais bolsonaro presidente eleito
21153,hate,  essa hora não vai chegar perdeuhaddad partido dos trabalhadores nunca mais naoaceitaremosfraude
21154,hate,partido dos trabalhadores nunca mais pt jamais fora partido dos trabalhadores
21155,hate,máfia do dendê partido dos trabalhadores nunca mais nãoaceitaremosfraude bolsonaro presidente eleito
21156,hate,vixe nãoaceitaremosfraude partido dos trabalhadores nunca mais bolsonaro presidente eleito
21157,hate,mas não fazem nada sem levar algo por fora pt não partido dos trabalhadores nunca mais bolsonaro presidente eleito
21158,hate,não aguentam nem corrente de véia em whatsapp partido dos trabalhadores nunca mais
21159,hate,partido dos trabalhadores nunca mais bolsonaro presidente eleito
21160,hate,fora partido dos trabalhadores partido dos trabalhadores nunca mais
21161,hate, carlos bolsonaro  deputadofederal  jair bolsonaro ao vivasso partido dos trabalhadores nunca mais
21162,hate,essa esquerda é do mal só agem pelas costas traidores hipocritas partido dos trabalhadores nunca mais
21163,hate,bndes a caixa de pandora partido dos trabalhadores nunca mais
21164,hate, carlos bolsonaro  jornaloglobo estão completamente desesperados partido dos trabalhadores nunca mais
21165,hate,isto é uma vergonha haddadjamais partido dos trabalhadores nunca mais
21166,hate,mas esse outro aí não sei não
21167,hate, dilmabr a sra não me representa em nada tenho nojo partido dos trabalhadores nunca mais
21168,hate, veja partido dos trabalhadores nunca mais agora é bolsonaro presidente eleito
21169,hate,sem dúvida padre nossa batalha é contra os principados e potestades partido dos trabalhadores nunca mais hipocrisiasocialista nãoaceitaremosfraude
21170,hate,o eleitor não é jumento partido dos trabalhadores nunca mais
21171,hate,ninguém em são paulo quer saber do haddad um prefeito medíocre partido dos trabalhadores nunca mais
21172,hate,concordo por isso voto contra o partido dos trabalhadores fora partido dos trabalhadores partido dos trabalhadores nunca mais
21173,hate,partido dos trabalhadores nunca mais pt não nãoaceitaremosfraude bolsonaro presidente eleito bolsonaroamaobrasil
21174,hate,  os evangélicos pregam a verdade a honestidade e o respeito as crianças partido dos trabalhadores nunca mais
21175,hate,só pode  essenão eleições  haddadnão partido dos trabalhadores nunca mais
21176,hate,quem lembra da pepa pig cagando na paulista partido dos trabalhadores nunca mais
21177,hate,partido dos trabalhadores nunca mais pt não pt jamais
21178,hate,pt não partido dos trabalhadores nunca mais bolsonaro presidente cagueiproibope ibopefrauddad haddad não é cristão
21179,hate, flaviogordon lugar de chorar e na cama lugar quente fora partido dos trabalhadores partido dos trabalhadores nunca mais foraposte
21180,hate,bom ele falou tudo compartilhem comprttilhen vamos gritar pro mundo que partido dos trabalhadores nunca mais
21181,hate,está chegando a hora tchau queridos ptlixo partido dos trabalhadores nunca mais
21182,hate,partido dos trabalhadores nunca mais pt não
21183,hate,brasil acima de todos e deus acima de tudo
21184,hate,partido dos trabalhadores nunca mais em fortaleza brazil
21185,hate,fez sim pede para ele explicar o que significa sanguessuga pt não partido dos trabalhadores nunca mais
21186,hate,bolsonaropresidente208 belohorizonte minasgeraisamada minas minhabandeirajamaisserávermelha pt não nunca mais partido dos trabalhadores nunca mais pt não ptnacadeia em belo
21187,hate,pt não nunca mais partido dos trabalhadores nunca mais pt não belohorizonte mg em belo horizonte brazil
21188,hate,bolsonaropresidente208 bolsonaro pt não nunca mais euvimdegraça partido dos trabalhadores nunca mais pt não ptnacadeia em belo horizonte brazil
21189,hate,anotem aí  queromudanca partido dos trabalhadores nunca mais luladapresoseubabaca quintadetremurasdv
21190,hate,eles estão se contradizendo o tempo todo bolsonaro presidente partido dos trabalhadores nunca mais nãoaceitaremosfraude
21191,hate,falta pouco bolsonaro presidente nãoaceitaremosfraude partido dos trabalhadores nunca mais
21192,hate,compromisso de verdade nãoaceitaremosfraude bolsonaro presidente pt não partido dos trabalhadores nunca mais
21193,hate,jogo sujo nãoaceitaremosfraude bolsonaro presidente pt não partido dos trabalhadores nunca mais
21194,hate,vai acabar nãoaceitaremosfraude bolsonaro presidente partido dos trabalhadores nunca mais pt não
21195,hate,manipulação nãoaceitaremosfraude bolsonaro presidente pt não partido dos trabalhadores nunca mais
21196,hate,fraude não nãoaceitaremosfraude bolsonaro presidente pt não partido dos trabalhadores nunca mais
21197,hate,aparelhamento da esquerda pt não partido dos trabalhadores nunca mais bolsonaro presidente
21198,hate,e para a despedida dois clássicos  partido dos trabalhadores nunca mais e lula ta preso babaca
21199,hate,por isso bolsonaro presidente eleições naoaceitaremosfraude partido dos trabalhadores nunca mais
21200,hate,podre demais até pro partido dos trabalhadores cagueiproibope bolsonaro presidente naoaceitaremosfraude pt não partido dos trabalhadores nunca mais
21201,hate, damadeferroofic  lobaoeletrico eu uma verdadeira afronta esse ibope partido dos trabalhadores nunca mais
21202,hate,bolsonaro presidente eleições naoaceitaremosfraude partido dos trabalhadores nunca mais
21203,hate,quem gosta de pobre é intelectual partido dos trabalhadores gosta é de dinheiro partido dos trabalhadores nunca mais
21204,hate,ditadura aqui não haddad não controldedamídianao partido dos trabalhadores nunca mais
21205,hate,haddad não partido dos trabalhadores nunca mais
21206,hate,  qual golpe tu está planejando vai planejar golpe na cadeia partido dos trabalhadores nunca mais
21207,hate,partido dos trabalhadores nunca mais em guaxupé minas gerais brazil
21208,hate, willenandrade   coitadinho aqui é bolsonaro presidente choramais partido dos trabalhadores nunca mais
21209,hate, veja desse sujeito está louco canalha vai dormir escória partido dos trabalhadores nunca mais
21210,hate,melhor estudo dos últimos tempos cara partido dos trabalhadores nunca mais
21211,hate,forahaddad fora partido dos trabalhadores partido dos trabalhadores nunca mais
21212,hate,partido dos trabalhadores nunca mais pt não eleições
21213,hate,ptmentedemais ptfakenews partido dos trabalhadores nunca mais
21214,hate,pt não partido dos trabalhadores nunca mais pt_pdt_psol_pcdob_ideàmerda chegadeorcrim porumbrasilsempt em em olaria
21215,hate,vamos seguir firmesnão vamos desperdiçar a oportunidade de um brasil melhor  jair bolsonaro partido dos trabalhadores nunca mais
21216,hate,ka ka katalquei talquei pt não partido dos trabalhadores nunca mais em eleições 208
21217,hate,avantetropa em partido dos trabalhadores
21218,hate,acharam a solução para não seperdar amizades  eufaçocampanhadegraçaparaobolsonaro brasilmostreasuacara 7bolsonaro acredito partido dos trabalhadores nunca mais cansei de hipocrisia
21219,hate,fimdoforo 0medidas foramaia bastadecoroneis lula na cadeia lulaemcana brahmanacadeia lulacondenado forarenan
21220,hate,fimdoforo 0medidas foramaia bastadecoroneis lula na cadeia lulaemcana brahmanacadeia
21221,hate,estão desesperados partido dos trabalhadores nunca mais
21222,hate,cadê o  tsejusbr partido dos trabalhadores nunca mais justicaeleitoral
21223,hate, henriquebadaro completos imbecis fora partido dos trabalhadores partido dos trabalhadores nunca mais bolsonaro presidente bolsonaroamaobrasil
21224,hate,bolsonaro presidente partido dos trabalhadores nunca mais
21225,hate,partido dos trabalhadores nunca mais em guaxupé minas gerais brazil
21226,hate,ou equívoco partido dos trabalhadores nunca mais bolsonaro presidente pt não haddad é fefeca haddad não é cristão
21227,hate,bolsonaro presidente bolsonaroamaobrasil partido dos trabalhadores nunca mais ptveiodoinferno
21228,hate,haddad não partido dos trabalhadores nunca mais
21229,hate,o falsiaddad só vomita mentiras pela boca partido dos trabalhadores nunca mais bolsonaroamaobrasil
21230,hate,lula ta preso babaca lula na cadeia partido dos trabalhadores nunca mais pt não fora partido dos trabalhadores
21231,hate,partido dos trabalhadores nunca mais em rio grande do norte
21232,hate,fora partido dos trabalhadores partido dos trabalhadores nunca mais
21233,hate,haddad não partido dos trabalhadores nunca mais fakesuastica
21234,hate,lula ladrão preso graças a deus bolsonaro bolsonaro  partido dos trabalhadores nunca mais brasil acorda em praia do pontal
21235,hate, país de bolsonaro é chega de país de corruptos partido dos trabalhadores nunca mais
21236,hate,não as fakenews pt não partido dos trabalhadores nunca mais em eleições 208
21237,hate,nem seus pupilos idiotas úteis para lhe defender maria do presidiário partido dos trabalhadores nunca mais
21238,hate,fake news partido dos trabalhadores partido dos trabalhadores nunca mais haddad nem para suplente de vereador
21239,hate,só vergonha partido dos trabalhadores nunca mais
21240,hate,fake news total sp vai dar uma varrida nos vermelhos canalhas partido dos trabalhadores nunca mais
21241,hate,adoro essa música partido dos trabalhadores nunca mais
21242,hate, esquerdanao como é isso ditaduranão ditaduranuncamais partido dos trabalhadores nunca mais
21243,hate,quem são os violentos quem são os intolerantes quem partido dos trabalhadores nunca mais
21244,hate,próximo dia 28 nós vamos enterrar o partido dos trabalhadores partido dos trabalhadores nunca mais
21245,hate,pixuleco do presidiário disputando a presidência partido dos trabalhadores nunca mais
21246,hate,pt não nunca mais partido dos trabalhadores nunca mais pt não belohorizonte
21247,hate,partido dos trabalhadores nunca mais seuvotomepoeemrisco
21248,hate,isto é fascismo em estado bruto partido dos trabalhadores nunca mais haddadjamais  laflalima  mahlimarj  aschlla  mujicadefato  salesvaleska  elaineg6
21249,hate,partido dos trabalhadores nunca mais em rio de janeiro galeão international airport
21250,hate,euvotobolsonaro bolsonaro presidente bolsonaro
21251,hate, justicanamidia  marconimeire  franciscomacsoa verdade partido dos trabalhadores nunca mais
21252,hate,rippt partido dos trabalhadores nunca mais haddadjamais
21253,hate,partido dos trabalhadores nunca mais em paraíba
21254,hate,andrade vai perder a eleição partido dos trabalhadores nunca mais lula apóia maduro sosvenezuela via  youtube
21255,hate,ditadura bolivariana haddad não partido dos trabalhadores nunca mais lula apóia maduro sosvenezuela via  youtube
21256,hate,bolsonaro presidente eleições suastica fake partido dos trabalhadores nunca mais folhafakenews
21257,hate,haddad não e partido dos trabalhadores nunca mais
21258,hate,bolsonaro presidente eleições suastica fake partido dos trabalhadores nunca mais
21259,hate,dotrinação partido dos trabalhadores nunca mais pt não bolsonaro presidente
21260,hate, jair bolsonaro esse poste é uma piada pt nunca partido dos trabalhadores nunca mais pt jamais bolsonaro presidente
21261,hate,doutrinação pt não partido dos trabalhadores nunca mais bolsonaro presidente
21262,hate,bolsonaro presidente ibope fake suastica fake fake news do haddad partido dos trabalhadores nunca mais pt não
21263,hate,estou no aguardo desse debate ansiedade total suastica fake partido dos trabalhadores nunca mais
21264,hate,pt não pttchau partido dos trabalhadores nunca mais bolsonaro presidente
21265,hate,suastica fake pesquisa fake denuncias fake partido dos trabalhadores nunca mais
21266,hate,trf  nega último recurso e manda executar pena de josé dirceu
21267,hate,bolsonaro bolsonaro bolsonaro presidente
21268,hate,partido dos trabalhadores nunca mais bolsonaro presidente suastica fake eleições ibopefake
21269,hate,globo lixo  o que têm em comum partido dos trabalhadores nunca mais
21270,hate,partido dos trabalhadores nunca mais basta haddadnunca chega chegadept em são paulo brazil
21271,hate,  ten toda a mídia com vocês e não vai ter jeito nossa pátria acordou partido dos trabalhadores nunca mais
21272,hate,cid gomesparte  partido dos trabalhadores nunca mais
21273,hate,o verdadeiro candidato fazendo campanha da cadeia lulanao haddad não partido dos trabalhadores nunca mais
21274,hate,partido dos trabalhadores nunca mais queremos bolsonaro presidente do brasil
21275,hate,os verdadeiros fascistas suastica fake bolsonaro presidente pt não partido dos trabalhadores nunca mais
21276,hate,manobrown partido dos trabalhadores nunca mais bolsonaro presidente
21277,hate,falsidade suastica fake bolsonaro presidente pt não partido dos trabalhadores nunca mais
21278,hate,haddad contra nossos militares bolsonaro presidente pt não partido dos trabalhadores nunca mais
21279,hate,sei não folhafakenews prisioneiro participando da campanha eleitoral partido dos trabalhadores nunca mais
21280,hate,partido dos trabalhadores nunca mais em ou ficar a pátria livre ou morrer pelo brasil
21281,hate,bolsoanaropresidente208 em guaxupé minas gerais brazil
21282,hate, deputadofederal  jair bolsonaro agora é    partido dos trabalhadores nunca mais
21283,hate,que a verdade venha à luz bolsonaro presidente pt não partido dos trabalhadores nunca mais
21284,hate,o presidiário virou analista de política partido dos trabalhadores nunca mais
21285,hate,haddad não partido dos trabalhadores nunca mais
21286,hate,onde tem partido dos trabalhadores tem mentira sacanagem roubosimples assim mau caratismo partido dos trabalhadores nunca mais
21287,hate,eleições bolsonaro presidente partido dos trabalhadores nunca mais
21288,hate,o cúmulo da imundície bolsonaro presidente pt não partido dos trabalhadores nunca mais
21289,hate,cagão bandido traidor canalha partido dos trabalhadores nunca mais
21290,hate,gente filho da puta partido dos trabalhadores nunca mais bolsonaro presidente eleições atentadofakedopt
21291,hate,menos de 70  bolsonaro nem comemoro
21292,hate, somos todos bolsonaro partido dos trabalhadores nunca mais em campina grande
21293,hate, revistaistoe lixo partido dos trabalhadores nunca mais alguém avisa para essa corrupto que amamos nossas forças armadas  exercitooficial  marmilbr
21294,hate, oglobopolitica   mentir é roubar está no dna do petista partido dos trabalhadores nunca mais
21295,hate, luciano_hang a que issoeles estao desesperados cara partido dos trabalhadores nunca mais
21296,hate,partido dos trabalhadores nunca mais em fortaleza brazil
21297,hate, dias para o enterro da canhota partido dos trabalhadores nunca mais
21298,hate,  que maconha foi essa deve ser de guarulhos mesmo pt não partido dos trabalhadores nunca mais pt jamais
21299,hate,eleições partido dos trabalhadores nunca mais
21300,hate,não errou é safado  partido dos trabalhadores nunca mais em rio de janeiro rio de janeiro
21301,hate,não errou é safado  partido dos trabalhadores nunca mais em rio de janeiro rio de janeiro
21302,hate,sem mais atentadofakedopt euvotobolsonaro partido dos trabalhadores nunca mais
21303,hate,desmorona sua própria narrativa de fake news é um inteligento haddad é fefeca fakenewsdohaddad partido dos trabalhadores nunca mais
21304,hate,ele sim partido dos trabalhadores nunca mais façocampanhadegraça pt não em curitiba brazil
21305,hate,partido dos trabalhadores os ratos já saíram todos partido dos trabalhadores nunca mais
21306,hate,partido dos trabalhadores nunca mais em leme rio de janeiro
21307,hate, guilhermeboulos cara menos um chorão tnuncamais
21308,hate, gleisi chora minha sra partido dos trabalhadores nunca mais
21309,hate,fake news contra doria os petistas desesperados partido dos trabalhadores nunca mais
21310,hate,pagando maior mico da história do partido dos trabalhadores que vergonha partido dos trabalhadores nunca mais
21311,hate, veja mais um cabo eleitoral do bolsonaro soma se ao cid gomes partido dos trabalhadores nunca mais
21312,hate,cara mentira fora partido dos trabalhadores partido dos trabalhadores nunca mais
21313,hate, midianinja mentiroso safado não enganam mais ninguém partido dos trabalhadores nunca mais fora partido dos trabalhadores
21314,hate,até sábado é a todo vapor ibopefake partido dos trabalhadores nunca mais todos juntos somos marqueteirosdojair
21315,hate,defensor de ditador esse é o campeão dos micos partido dos trabalhadores nunca mais agora é bolsonaro presidente
21316,hate, gaviaox08 mãe dinah reapareceu para que está feio semprovasnao pt não partido dos trabalhadores nunca mais
21317,hate,vai querendo seu palhaço fanfarrão marionete do lula ladrão fefeca cara partido dos trabalhadores nunca mais
21318,hate, não creio nisso induzindo crianças a falar absurdos deplorável que apelação que triste partido dos trabalhadores nunca mais
21319,hate,haddad é fefeca pt não partido dos trabalhadores nunca mais
21320,hate,partido dos trabalhadores nunca mais haddad é fefeca haddad não é cristão bolsonaro sim bolsonaropresidentedobrasil
21321,hate,partido dos trabalhadores nunca mais em avenida atlantica
21322,hate,ativismo partido dos trabalhadores nunca mais pt não
21323,hate,o  pt brasil tem que acabar partido dos trabalhadores nunca mais olulatapresobababa  bolsonaro sim lula ladrão gleisinacadeia acordabrasil
21324,hate,bolsonaro presidente partido dos trabalhadores nunca mais haddadefefeca
21325,hate,ibopefake ibopeedatafolhapreparamafraude haddad é fefeca atentadofakedopt pt não partido dos trabalhadores nunca mais
21326,hate,bolsonaro sim partido dos trabalhadores nunca mais pt não somos todos bolsonaro marqueteirosdojair
21327,hate,partido dos trabalhadores nunca mais em guaxupé minas gerais brazil
21328,hate,concordo ditadura petista da pior espécie pt não partido dos trabalhadores nunca mais bolsonaro sim bolsonaro presidente euvotobolsonaro7
21329,hate,bolsonaro vem aí atentado fake do pt bolsonaro pt não partido dos trabalhadores nunca mais
21330,hate,partido dos trabalhadores nunca mais bolsonaro sim bolsonaro
21331,hate,pt não partido dos trabalhadores nunca mais eleições saopaulo em avenida paulista
21332,hate,partido dos trabalhadores nunca mais pt não em paulínia
21333,hate,haddad não partido dos trabalhadores nunca mais
21334,hate,manifestação em sorocaba sp a favor de  jair bolsonaro partido dos trabalhadores nunca mais
21335,hate,partido dos trabalhadores nunca mais euvimdegraça 
21336,hate,pt nunca em pina pernambuco brazil
21337,hate,era esse o caminho que ele queria para nosso país partido dos trabalhadores nunca mais em mossoró
21338,hate,desculpas essa esquerda é a escória partido dos trabalhadores nunca mais
21339,hate,partido dos trabalhadores nunca mais lixo escória
21340,hate,não sei se dá para ver mas só para lembrar  partido dos trabalhadores nunca mais
21341,hate,partido dos trabalhadores nunca mais pt não em são josé do rio preto
21342,hate,bolsonaro presidente partido dos trabalhadores nunca mais
21343,hate,7nosegundoturno   em salvador bahia brazil
21344,hate, bolsonarianas2 interna fora partido dos trabalhadores gleisilouca partido dos trabalhadores nunca mais atentadofakedopt
21345,hate, remartins2002 agora vai fakenews direto dos presídios partido dos trabalhadores nunca mais pt não
21346,hate,partido dos trabalhadores nunca mais chega de corrupção atentadofakedopt
21347,hate,a ameaça do partido dos trabalhadores à democracia é real  merello  cacalbuquerque  barbarab
21348,hate,na cadeia tem internet atentadofakedopt haddad não é cristão partido dos trabalhadores nunca mais
21349,hate,a ptralhada continua com a sujeira povinho baixo atentadofakedopt haddad não é cristão partido dos trabalhadores nunca mais
21350,hate,partido dos trabalhadores nunca mais em vila velha brazil
21351,hate, ele sim domingo partido dos trabalhadores nunca mais em recife brazil
21352,hate, marloureirotor  miriamleitaocom a audiência será baixa 60  dos consumidores já declararam   partido dos trabalhadores nunca mais
21353,hate,partido dos trabalhadores nunca mais em guaxupé minas gerais brazil
21354,hate,tse tribunal superior eleitoral  cassação do registro do partido dos trabalhadores   assine a petição via  change_br
21355,hate,marketeiros do jair em jb informática e tecnologia
21356,hate,partido dos trabalhadores nunca mais marketeiros do jair haddad não é cristão atentadofakedopt
21357,hate,compartilhem palavras do próprio jungmann atentadofakedopt partido dos trabalhadores nunca mais
21358,hate,pt não partido dos trabalhadores nunca mais atentadofakedopt
21359,hate,partido dos trabalhadores nunca mais em
21360,hate,partido dos trabalhadores nunca mais pt não atentadofakedopt
21361,hate,partido dos trabalhadores nunca mais em paraíba
21362,hate,e partido dos trabalhadores não dá mais partido dos trabalhadores nunca mais
21363,hate,será a vez do partido novo partido dos trabalhadores partido dos trabalhadores nunca mais
21364,hate,viu josé dirceu partido dos trabalhadores nunca mais
21365,hate,ok dia 29 volto para debater partido dos trabalhadores nunca mais
21366,hate, jair bolsonaro  pastorjecergoes  roxmo  danilogentili  flaviobolsonaro  bolsonarosp  lsentoes
21367,hate,ptnunamais partido dos trabalhadores nunca mais partido dos trabalhadores nunca mais
21368,hate,uma seita perigosos ardilosos pessoas do mau partido dos trabalhadores nunca mais
21369,hate,partido dos trabalhadores nunca mais inrustidos e travestidos de partido dos trabalhadores nunca mais voltaram
21370,hate,eleições globo é lixo atentado fake do pt pt não pt jamais partido dos trabalhadores nunca mais
21371,hate, estadao um alô e um  tchau querido  partido dos trabalhadores nunca mais
21372,hate,atentadofakedopt haddad não é cristão partido dos trabalhadores nunca mais
21373,hate,globo é lixo limpezanostf partido dos trabalhadores nunca mais imprensasuja euvotobolsonaro7 o nosso partido é o brasil
21374,hate,haddad não partido dos trabalhadores nunca mais
21375,hate,lula na cadeia em rio de janeiro rio de janeiro
21376,hate, mikhaelltorres bolsonaro pt não partido dos trabalhadores nunca mais
21377,hate,partido dos trabalhadores nunca mais pt não
21378,hate,partido dos trabalhadores nunca mais pt não globo é lixo haddad não é cristão bolsonaro sim atentadofakedopt
21379,hate,haddad não é cristão globo é lixo partido dos trabalhadores nunca mais
21380,hate,partido dos trabalhadores nunca mais o lula ta preso babaca 
21381,hate,agora é  jair bolsonaro
21382,hate,muita hipocresia haddad não é cristão bolsonaro sim partido dos trabalhadores nunca mais
21383,hate,todos estamos cansados de roubalheira partido dos trabalhadores nunca mais em taiuva
21384,hate,haddad não ou melhor nunca partido dos trabalhadores nunca mais
21385,hate,taiu nessa campanha quanto mais eles se mexem mais eles se complicam partido dos trabalhadores nunca mais bolsonaro sim
21386,hate,chega desse boca de lata mentir me cheira a podridão
21387,hate,bolsonaro presidente elesim7 partido dos trabalhadores nunca mais chegadept
21388,hate,partido dos trabalhadores nunca mais pt não
21389,hate,pt não partido dos trabalhadores nunca mais
21390,hate,partido dos trabalhadores nunca mais pt não
21391,hate,haddad não é cristão nasruascombolsonaro bolsonaro sim pt não partido dos trabalhadores nunca mais
21392,hate,agora a culpa é da angelina jolie partido dos trabalhadores nunca mais
21393,hate,atropelar a gramática pode não partido dos trabalhadores nunca mais
21394,hate,olha o desespero marmitadecorruptopreso haddadmentiroso haddadmente haddadfantoche pt não partido dos trabalhadores nunca mais
21395,hate,é bem assim que se fala com esses ordinários e cafajestes partido dos trabalhadores nunca mais
